# SCE Subscribers @2019-10-09T19:19:48Z
# CSV line format: subscriber-id, domain, mappings, package-id
1cabc0cc1380,,78.29.130.167,1100
bc1401af3a00,,78.29.151.0,1100
84948c7d10d0,,78.29.157.96,1100
bc140167d220,,128.65.225.224,1100
2ca17d6c3b17,,78.29.168.73,1200
1cabc01f68f0,,78.29.169.118,1200
68b6fc8f4600,,78.29.173.86,1100
a84e3f313870,,78.29.176.254,1200
0c473d0c5290,,78.29.138.241,1200
2ca17d5e00d5,,81.20.250.75,1100
bc4dfb4ff930,,78.29.183.193,1100
2ca17d714685,,78.29.128.15,1100
84948ca8f8d0,,78.29.139.28,1100
bc4dfb4ffb80,,81.20.246.38,1100
f0f249c44ad0,,78.29.180.47,1100
1cb04491d69a,,78.29.141.108,1400
8c5bf080ff2c,,78.29.159.212,1100
2ca17d67bc01,,81.20.255.131,1100
00265b15ece0,,128.65.230.29,1100
2ca17d6ab829,,78.29.176.129,1100
788df706ec40,,78.29.129.43,1200
f0f24997a120,,78.29.152.178,1120
0c473d15dd80,,78.29.154.7,1100
a84e3f285880,,78.29.150.32,1100
68b6fc2f68b0,,78.29.155.169,1200
bc1401752dc0,,81.20.253.92,1100
2ca17d6ad143,,128.65.247.78,1100
00fc8d698000,,78.29.160.207,1100
84948c66a850,,78.29.167.169,1100
00fc8d663080,,78.29.172.98,1100
0c473d0c72b0,,78.29.178.156,1100
00265b8e9060,,81.20.250.196,1120
bc140174d430,,128.65.225.221,1100
68b6fc8e1f70,,128.65.235.18,1100
2ca17d5d6a93,,128.65.247.12,1200
a84e3f2e3210,,78.29.189.108,1100
84948ca8f990,,78.29.130.92,1100
bc14011bbaf0,,128.65.231.160,1200
0c473d0a66b0,,128.65.250.24,1030
2ca17d5e00f9,,78.29.178.207,1100
68b6fc8fac50,,78.29.137.163,1100
a84e3f2a3e80,,78.29.148.59,1200
84948ca973a0,,128.65.227.16,1100
0005ca94fbd0,,128.65.233.165,1100
84948ca62470,,78.29.168.23,1100
2ca17d5dc7cf,,78.29.171.33,1200
00265b58bc20,,78.29.186.195,1100
84948cf7dcc0,,78.29.187.86,1100
bc4dfb509ad0,,81.20.248.85,1100
0c473d158f00,,78.29.185.210,1100
1cabc0eebb40,,78.29.186.30,1100
a84e3f1a78b0,,78.29.139.87,1200
1cabc0cc4180,,78.29.141.243,1030
a84e3f1bb110,,81.20.252.162,1200
84948c691ba0,,128.65.254.174,1120
84948c0914c0,,78.29.191.69,1100
0c473d10f9b0,,78.29.149.139,1100
0c473d11d980,,78.29.130.122,1100
68b6fc7fb7c0,,128.65.238.209,1100
a84e3f288dc0,,78.29.166.115,1100
0c473d0c3dd0,,78.29.166.171,1100
0c473d151430,,78.29.172.97,1100
84948c811b60,,78.29.173.252,1100
84948c6676a0,,78.29.184.134,1100
bc4dfb502330,,128.65.235.249,1120
0005caa75f10,,78.29.186.219,1100
84948c033f00,,78.29.131.8,1120
84948c8168d0,,78.29.135.216,1100
788df70615c0,,78.29.142.250,1100
68b6fcb2b700,,81.20.253.67,1100
a84e3f1b9df0,,128.65.248.68,1100
2ca17d73c909,,78.29.175.75,1200
68b6fc5b61b0,,78.29.144.77,1200
f0f24956e4c0,,81.20.244.76,1100
2ca17d57c247,,128.65.224.84,1200
0c473d113660,,128.65.232.26,1100
84948c0feda0,,128.65.239.91,1100
1cabc0eef940,,128.65.254.57,1100
8c5bf076cd2c,,78.29.190.90,1200
0c473d129c90,,128.65.224.103,1100
bc4dfb50e900,,78.29.145.66,1030
4434a72ce980,,78.29.159.218,1100
bc1401c8f230,,128.65.238.111,1200
2ca17d6c3af3,,78.29.172.19,1200
0c473d1190e0,,78.29.173.49,1100
2ca17d64511b,,78.29.176.231,1100
bc4dfb503020,,78.29.142.86,1100
68b6fcea8910,,78.29.148.94,1100
8c5bf081029e,,78.29.158.75,1100
0c473d163510,,81.20.250.201,1100
2ca17d70105f,,78.29.160.145,1200
0005ca8f7800,,78.29.171.178,1100
84948cf9ccd0,,78.29.178.69,1100
bc4dfb50cc70,,78.29.187.240,1100
84948c04f3f0,,78.29.128.122,1200
f0f249589710,,78.29.150.54,1100
84948c646760,,78.29.155.183,1100
f0f24958cd00,,81.20.247.114,1120
1cabc0d78be0,,128.65.228.133,1200
8c5bf07bd246,,78.29.168.135,1100
bc1401a15d80,,78.29.182.199,1100
00fc8d6b5050,,81.20.251.138,1100
bc1401af1df0,,81.20.255.242,1100
84948c04ef40,,128.65.237.155,1100
bc1401af0e20,,78.29.168.93,1100
0c473d0cbb30,,78.29.152.213,1100
68b6fc304110,,128.65.234.212,1030
2ca17d57e9a7,,78.29.135.24,1100
84948cf74530,,78.29.137.123,1100
a84e3f30c380,,78.29.182.65,1100
a84e3f34bff0,,78.29.190.19,1200
84948c091690,,128.65.227.242,1100
00fc8d6b90b0,,128.65.238.181,1100
0c473d113eb0,,128.65.242.95,1100
00fc8dbf0970,,128.65.255.79,1100
2ca17d678d99,,128.65.255.85,1200
0005caa08050,,78.29.160.243,1100
bc4dfb516610,,78.29.130.149,1200
bc14011c8f50,,128.65.224.115,1100
a84e3f1bd320,,128.65.231.19,1100
f0f24997b1e0,,78.29.164.137,1200
0c473d0a5a10,,78.29.168.115,1100
1cabc0dd4c50,,78.29.133.190,1100
1cabc0d81ef0,,128.65.235.212,1200
2ca17d6e3059,,128.65.248.7,1200
f0f249574ce0,,78.29.165.94,1200
0005ca93c300,,78.29.183.161,1100
f0f249c85610,,78.29.190.63,1100
68b6fc9052e0,,78.29.143.165,1100
a84e3f34e240,,81.20.253.211,1100
0c473d119aa0,,128.65.242.117,1100
84948ca28f00,,128.65.244.72,1100
2ca17d5df31f,,128.65.246.111,1100
1cabc0eefc60,,78.29.178.167,1100
bc1401657170,,81.20.253.108,1100
0c473d1241f0,,128.65.253.175,1100
bc1401add8e0,,78.29.163.225,1001
84948c9fbe70,,78.29.141.126,1100
a84e3f1af480,,78.29.158.30,1100
bc140173ade0,,128.65.232.91,1100
bc1401ae33f0,,128.65.247.55,1100
a84e3f307f00,,128.65.253.74,1100
84948cf81d70,,78.29.188.101,1100
84948c104510,,78.29.191.34,1100
1cabc0dd7190,,78.29.160.164,1100
2ca17d57f00d,,78.29.180.140,1100
a84e3f1b9ed0,,78.29.185.159,1200
1cabc0dd6c00,,78.29.189.220,1100
68b6fc5c6d10,,78.29.134.81,1100
84948c7e3700,,78.29.136.71,1100
a84e3f2e9cd0,,78.29.136.232,1100
84948ca45170,,81.20.254.108,1100
84948cf8c760,,128.65.224.87,1200
bc14019ed0a0,,128.65.225.104,1100
1cabc01f42c0,,128.65.228.179,1100
a84e3f2cbe00,,128.65.252.241,1100
1cabc0df43b0,,128.65.254.93,1200
84948c0721d0,,78.29.162.222,1200
2ca17d73c237,,78.29.163.155,1200
68b6fcb25450,,78.29.169.20,1100
bc1401a95f60,,78.29.179.105,1200
f0f249c62450,,78.29.187.214,1100
0005ca634be0,,78.29.142.72,1100
a84e3f33d980,,78.29.140.121,1100
00265b0758a0,,78.29.143.43,1100
68b6fc5b74f0,,128.65.236.107,1100
84948c097590,,128.65.254.196,1100
a84e3f3326d0,,78.29.165.139,1100
bc14018edee0,,78.29.188.46,1100
84948cf01620,,78.29.189.109,1100
0005caccd860,,78.29.130.130,1030
0005cae513a0,,78.29.145.181,1200
1cabc0cb8ea0,,78.29.147.213,1200
a84e3f342fe0,,78.29.157.227,1100
bc1401a90160,,128.65.242.146,1100
84948cf80b80,,78.29.168.155,1100
bc14019e2140,,78.29.180.80,1200
7c26343cb0b0,,78.29.189.248,1200
f0f249c87590,,78.29.145.163,1100
f0f249c53f80,,78.29.147.252,1100
f0f2491a3f90,,128.65.232.146,1100
0c473d11e7a0,,128.65.239.14,1001
a84e3f197710,,128.65.244.159,1030
2c1db88de22a,,128.65.255.116,1120
84948cf9bd40,,78.29.155.10,1100
84948c0f2a60,,128.65.225.187,1100
2ca17d6471a9,,128.65.235.244,1100
0c473d123200,,128.65.244.130,1100
1cabc0cc4150,,128.65.248.192,1100
84948ca58160,,78.29.162.94,1100
84948ca6e6e0,,78.29.142.219,1200
2ca17d713527,,78.29.156.198,1100
a84e3f2915c0,,78.29.175.44,1100
bc14011ca340,,78.29.137.91,1200
788df705e5d0,,78.29.137.156,1200
7cdb9840fb0b,,78.29.140.104,3200
68b6fc8f9470,,78.29.149.12,1100
0c473d0a0300,,78.29.155.131,1200
4434a72cdf60,,81.20.251.183,1100
0c473d118cd0,,78.29.188.205,1200
84948c062f90,,128.65.237.56,1200
f0f249c86950,,128.65.245.31,1100
68b6fc5c4d60,,128.65.246.15,1100
bc1401b263d0,,128.65.255.44,1100
a84e3f34cd20,,78.29.138.14,1100
68b6fc8fea90,,78.29.140.180,1100
001f33b13582,,78.29.139.113,1010
84948cf71420,,78.29.158.67,1060
0c473d1611b0,,81.20.244.176,1100
bc1401c8c190,,128.65.224.177,1200
0c473d117750,,128.65.232.125,1100
84948ca3d800,,128.65.237.24,1100
788df70569a0,,128.65.252.70,1100
0c473d0bab40,,78.29.170.195,1030
a84e3f1b4de0,,81.20.254.21,1100
00fc8dbefae0,,128.65.243.82,1100
f0f24997a990,,78.29.167.60,1100
a84e3f290b30,,78.29.139.235,1100
f0f24959a6a0,,128.65.228.38,1100
2ca17d702283,,128.65.234.135,1200
a84e3f1a0d30,,78.29.130.173,1100
68b6fc5c5af0,,78.29.139.57,1200
0c473d15f9d0,,78.29.162.5,1100
a84e3f332340,,78.29.163.45,1100
bc1401a49680,,78.29.169.137,1100
84948cf30b20,,78.29.141.99,1100
2ca17d6a5139,,78.29.155.116,1200
2ca17d6acd89,,81.20.245.8,1100
a84e3f349700,,128.65.235.190,1100
0c473d12b4f0,,128.65.237.123,1200
84948ca070e0,,78.29.169.107,1100
0c473d0c5bf0,,78.29.178.63,1100
788df7052310,,78.29.138.228,1100
8c5bf078aa3e,,128.65.253.242,1100
84948c66a510,,78.29.170.57,1100
84948cef9ca0,,78.29.173.241,1200
1cabc0eef610,,78.29.190.61,1200
1cabc0208eb0,,78.29.191.46,1010
84948c0a0dc0,,78.29.137.17,1001
0005caa28a60,,128.65.226.132,1120
bc14019db590,,128.65.229.182,1030
a84e3f2d7950,,128.65.246.42,1100
2ca17d6ce4d3,,128.65.246.99,1200
a84e3f330be0,,128.65.248.49,1200
0c473d16aeb0,,78.29.189.103,1100
1cabc01e0550,,78.29.137.166,1100
bc14011ae0e0,,78.29.145.137,1100
f0f2499a82b0,,78.29.153.127,1100
a84e3f2b0620,,128.65.226.79,1100
2ca17d57f9f7,,128.65.255.46,1200
84948cf19120,,78.29.164.8,1200
a84e3f288db0,,78.29.169.138,1100
a84e3f29bde0,,78.29.179.186,1200
0c473d151d80,,78.29.133.34,1100
4434a72b4e62,,78.29.191.29,1100
84948c0990d0,,78.29.191.121,1200
0c473d0b3c20,,81.20.244.40,1100
2ca17d53d259,,128.65.232.90,1100
f0f2499a6c60,,128.65.234.18,1200
bc4dfb500330,,128.65.235.134,1100
bc4dfb50f4d0,,128.65.236.163,1100
68b6fc8e05b0,,128.65.255.75,1100
a84e3f2cb710,,81.20.249.255,1100
bc1401656530,,128.65.255.52,1100
f0f249c60730,,78.29.187.88,1100
84948ca39b80,,78.29.191.210,1100
f0f249c40310,,78.29.144.106,1100
1cabc0d7db60,,128.65.227.17,1100
84948cf34d80,,128.65.233.39,1100
0c473d09fd10,,78.29.162.170,1100
2ca17d5dced7,,78.29.163.17,1100
788df7076c40,,78.29.166.118,1100
7c26343d45e4,,78.29.187.168,1100
84948c6406d0,,78.29.153.15,1100
a84e3f2e2be0,,78.29.175.61,1100
7c26343e3710,,78.29.183.33,1100
2ca17d6c32b9,,81.20.245.229,1100
7c26343d53e2,,81.20.248.233,1100
7c26343aa806,,128.65.240.26,1200
1cabc0d777d0,,128.65.241.46,1200
a84e3f30c4a0,,128.65.247.226,1100
00265b075500,,128.65.250.168,1100
f0f249575a20,,78.29.184.118,1100
a84e3f301ba0,,78.29.145.36,1100
a84e3f2e8b10,,128.65.226.116,1200
e8825baf0d91,,78.29.130.160,1100
a84e3f285170,,78.29.158.248,1200
84948c666d60,,78.29.155.202,1200
0005caacfe20,,78.29.158.22,1100
2ca17d663ddb,,81.20.250.183,1100
84948cf7de80,,128.65.240.47,1100
4434a72ce2c0,,128.65.250.19,1200
00fc8d6623f0,,78.29.167.15,1100
f0f2499a57b0,,78.29.129.210,1100
68b6fc5c8810,,78.29.132.251,1100
788df7059350,,128.65.243.166,1100
2ca17d53d93d,,78.29.170.253,1100
84948c63d460,,78.29.176.247,1100
0c473d120100,,78.29.132.228,1100
1cabc0cf9720,,78.29.158.163,1100
00265b8febe0,,78.29.136.61,1200
0c473d1297b0,,78.29.143.252,1200
0c473d155010,,128.65.224.232,1100
f0f249579c40,,128.65.232.174,1100
68b6fc30afb0,,128.65.241.160,1100
2ca17d6461b3,,78.29.163.7,1200
f0f2494b8fa0,,78.29.167.127,1100
84948c038e90,,78.29.133.37,1100
2ca17d5b26a3,,78.29.153.105,1200
788df7066ab0,,78.29.157.65,1100
84948cf2fc30,,81.20.251.222,1100
bc1401ae5270,,81.20.252.192,1100
2ca17d6acf4b,,128.65.246.46,1100
84948ca03550,,78.29.179.219,1030
f0f249c47410,,78.29.187.35,1030
68b6fce38a50,,78.29.129.18,1100
bc14019d98a0,,78.29.156.207,1100
001e2aa6ce5a,,78.29.159.0,1010
2ca17d6b8c03,,81.20.246.204,1200
84948c6661c0,,128.65.253.133,1100
bc1401a12c80,,78.29.191.43,1100
84948c0954d0,,78.29.136.84,1010
bc1401a2e030,,78.29.140.40,1100
00fc8d662cb0,,78.29.151.220,1100
bc1401a67d00,,78.29.155.72,1100
788df7059ab0,,78.29.158.218,1100
4434a7065423,,128.65.226.163,1200
a84e3f2e41d0,,128.65.234.32,1100
68b6fc8f5af0,,78.29.165.113,1120
4434a7095645,,78.29.182.124,1100
a84e3f33cce0,,78.29.190.71,1100
00265b8e8b20,,78.29.135.177,1100
a84e3f1bcf60,,81.20.250.216,1100
a84e3f2934f0,,128.65.235.54,1100
0c473d150f20,,128.65.240.153,1030
1cabc0204730,,78.29.182.51,1200
1cb04491b386,,78.29.129.65,3200
68b6fceae360,,78.29.140.15,1001
0c473d133500,,78.29.145.84,1030
1cabc01e9ab0,,78.29.152.76,1010
68b6fc301450,,128.65.227.123,1010
1cabc0cb1390,,128.65.246.67,1100
788df7065700,,78.29.163.38,1100
bc1401ad8930,,78.29.189.38,1100
84948cec23e0,,78.29.135.111,1100
1cabc0d74d60,,78.29.144.79,1100
1cb044926aa6,,78.29.159.96,1400
68b6fc7ffe80,,78.29.171.75,1200
f0f2495905c0,,78.29.137.12,1100
1cabc0dadda0,,78.29.137.132,1100
0c473d10eb00,,128.65.233.251,1120
00fc8d6b9bd0,,128.65.245.161,1100
00fc8d6b1430,,78.29.161.205,1100
a84e3f35e160,,78.29.175.53,1100
4434a72cd8e8,,78.29.180.88,1200
1cabc0cd1040,,78.29.128.176,1200
1cabc0dad340,,78.29.132.145,1100
a84e3f27ec90,,78.29.136.254,1100
84948cab1710,,81.20.252.12,1030
bc1401af43b0,,128.65.238.178,1100
84948c6669c0,,128.65.241.13,1030
4434a705f2f7,,78.29.167.152,1100
1cabc0cb9e60,,78.29.167.210,1200
bc1401ae4470,,78.29.178.64,1100
1cabc0d754b0,,78.29.142.195,1100
0005caa7da60,,78.29.157.18,1100
2ca17d6ed463,,128.65.250.104,1100
68b6fc11dc20,,78.29.139.54,1100
84948ca6ec60,,128.65.243.64,1100
bc14011ca1d0,,78.29.169.40,1100
2ca17d5e0801,,78.29.133.125,1200
68b6fc2fa5d0,,78.29.150.104,1100
0005caa07920,,78.29.155.123,1100
0c473d114690,,81.20.244.171;81.20.246.232,1100
7c26343d485a,,78.29.185.214,1100
0005caab99e0,,78.29.189.233,1100
68b6fc8e3840,,78.29.159.64,1200
a84e3f2e5e50,,81.20.246.152,1100
a84e3f3511c0,,128.65.224.86,1200
0c473d107100,,78.29.131.198,1100
84948ca39880,,78.29.133.159,1100
1cb044920dfe,,78.29.133.175,1400
bc1401a25230,,78.29.141.71,1100
84948cf46530,,78.29.137.178,1200
0c473d0b3820,,78.29.141.72,1100
84948c80db60,,128.65.226.105,1100
2ca17d6ecf2f,,128.65.246.27,1100
f0f249587f30,,78.29.169.63,1100
00265b839e40,,78.29.129.16,1100
1cabc0da5b30,,78.29.129.206,1100
7c26343f4e10,,78.29.131.71,1200
2ca17d53e07b,,78.29.150.6,1200
0c473d153030,,78.29.155.172,1030
2ca17d6c359b,,128.65.247.11,1200
1cabc0cd4a10,,78.29.191.147,1100
84948c7ce850,,78.29.140.134,1100
8c5bf07cc5c4,,78.29.142.76,1100
7c26343f4e58,,78.29.149.211,1200
68b6fcea90a0,,78.29.150.119,1200
2ca17d647acd,,78.29.138.227,1200
8c5bf07bdbb2,,78.29.142.240,1100
0c473d1098b0,,81.20.254.10,1100
2ca17d645e0b,,81.20.255.40,1100
68b6fc8ddc50,,128.65.228.195,1100
0c473d0c34a0,,128.65.229.189,1200
f0f2499a2260,,128.65.234.10,1100
2ca17d64776d,,128.65.244.95,1100
1cabc0cee950,,78.29.146.207,1100
bc1401736d40,,78.29.151.234,1100
00fc8dbd3100,,128.65.242.137,1200
00265b913170,,78.29.166.66,1100
84948cf07ca0,,78.29.183.98,1200
4434a72cdef4,,78.29.191.24,1100
84948c817830,,78.29.129.153,1200
84948c096520,,78.29.130.212,1100
84948ca45a50,,78.29.154.164,1100
0c473d15f6a0,,78.29.189.8,1200
0c473d16db30,,78.29.140.165,1100
84948c0f6a80,,128.65.233.96,1200
2ca17d53b42f,,128.65.239.141,1200
68b6fcec3d50,,128.65.243.153,1100
84948c063d00,,128.65.255.47,1100
788df7057150,,78.29.164.144,1200
a84e3f3165f0,,78.29.165.35,1100
84948cf8fac0,,78.29.149.59,1100
0005cae41a50,,78.29.157.219,1100
1cabc01e1bb0,,78.29.158.7,1100
2ca17d5b2061,,128.65.234.187,1100
a84e3f2dc9d0,,78.29.168.185,1020
788df7059930,,78.29.175.8,1100
bc4dfb504060,,78.29.180.13,1100
84948c66a0c0,,78.29.149.123,1100
bc14019d89f0,,78.29.158.161,1100
0c473d11b3e0,,81.20.245.115,1100
2ca17d633349,,78.29.164.239,1100
f0f249c9af50,,78.29.142.78,1100
00fc8d6af000,,78.29.148.114,1200
00fc8d6a4900,,78.29.158.189,1100
bc4dfb508680,,81.20.247.70,1200
1cabc0da9d60,,128.65.229.95,1100
84948c0f60f0,,128.65.231.48,1100
bc1401af3f80,,128.65.232.168,1100
bc1401a2de20,,78.29.149.24,1100
84948c69e260,,78.29.158.154,1200
2ca17d5ae227,,78.29.141.192,1200
84948cf888b0,,78.29.142.103,1100
84948c817840,,81.20.248.153,1100
1cabc0ef00a0,,128.65.227.79,1100
2ca17d5e0cc9,,128.65.235.2,1100
84948ca02f00,,128.65.248.168,1120
2ca17d6eacdf,,128.65.253.4,1100
84948c08ae30,,128.65.255.221,1120
2ca17d6a4f89,,78.29.183.113,1100
84948cf7e1b0,,78.29.189.30,1100
bc4dfb506080,,81.20.248.57,1200
0c473d1657d0,,81.20.251.56,1100
0c473d123ba0,,128.65.237.78,1100
bc14011c8840,,128.65.241.153,1100
0c473d0a8eb0,,78.29.173.69,1100
8c5bf07876b4,,78.29.180.79,1200
00fc8d6d2a80,,78.29.136.5,1100
8c5bf080f4a0,,78.29.158.32,1200
f0f249c63f60,,78.29.130.25,1100
1cabc0eef1d0,,81.20.248.255,1100
68b6fc2ff7d0,,128.65.239.171,1200
68b6fc5c6370,,128.65.255.0,1100
84948caa95f0,,78.29.161.44,1200
f0f24999bf20,,78.29.173.18,1200
00fc8d6b20e0,,78.29.129.86,1100
f0f249c94070,,81.20.254.48,1100
4434a72ce896,,128.65.235.144,1100
a84e3f31e250,,78.29.179.225,1100
0c473d11af90,,78.29.182.71,1100
84948cf8e070,,78.29.132.19,1100
1cb044920cfa,,78.29.142.75,1400
0024d18f5e2a,,78.29.144.47,1001
84948c068880,,128.65.230.94,1200
84948cee4510,,128.65.241.0,1100
84948c667f00,,78.29.167.85,1100
f0f24998dc40,,78.29.168.55,1100
f0f249c99d50,,78.29.134.68,1100
1cabc0d06530,,78.29.141.241,1100
8c5bf07bdb8e,,78.29.134.212,1100
84948cf89870,,78.29.149.177,1200
bc14019d8ad0,,128.65.237.51,1100
84948c9fd2e0,,128.65.240.22,1100
84948c0b8f50,,128.65.243.36,1100
0c473d161f10,,128.65.255.65,1100
84948c696900,,78.29.163.146,1100
00265b31a410,,78.29.167.96,1200
0c473d133ff0,,128.65.231.201,1100
0c473d0a8f30,,78.29.162.80,1200
1cabc0d7eae0,,81.20.252.179,1200
4434a72b5012,,128.65.227.82,1120
1cabc0cc88b0,,128.65.248.171,1100
0005ca645580,,78.29.170.92,1200
0005cab11eb0,,78.29.129.251,1100
84948ca8c200,,78.29.141.23,1100
2ca17d6ee4d7,,81.20.246.159,1100
00265bd1f8f0,,81.20.246.174,1200
bc1401665910,,81.20.253.144,1100
a84e3f34baa0,,128.65.225.181,1200
788df7057e30,,128.65.226.21,1100
0005cac49410,,128.65.237.228,1200
2ca17d6ee50d,,81.20.246.92;78.29.182.53,1200
f0f2494c7e40,,81.20.249.70,1200
84948c0feaf0,,78.29.170.186,1100
0c473d1085d0,,78.29.138.175,1100
4434a72cde52,,78.29.180.84,1100
2ca17d5e0fcf,,78.29.134.171,1200
84948c03dda0,,128.65.239.196,1100
1cabc0cd1440,,128.65.240.69,1100
84948cf63b60,,128.65.243.16,1030
1cabc0ccc090,,78.29.167.27,1200
f0f2494dc7b0,,78.29.179.54,1100
f0f249580a90,,78.29.179.251,1200
0c473d0a8bc0,,78.29.138.101,1100
a84e3f355230,,81.20.253.77,1100
84948cf7be50,,128.65.236.53,1200
a84e3f33a160,,128.65.243.159,1100
0005ca932180,,78.29.168.221,1100
2ca17d539a97,,78.29.186.99,1100
2ca17d6a4d37,,78.29.130.131,1200
0c473d129b30,,128.65.230.223,1100
84948c7ab240,,78.29.164.10,1100
f0f2495008b0,,78.29.172.158,1100
bc1401a7e7d0,,78.29.186.49,1100
68b6fc8efa50,,78.29.140.108,1200
68b6fc8e0230,,81.20.249.6,1100
68b6fc2ff510,,78.29.160.212,1100
788df705a900,,78.29.190.233,1200
68b6fc5bdd90,,78.29.145.244,1100
0c473d164db0,,78.29.148.13,1100
2ca17d6dbffd,,81.20.245.174,1200
e8825bad89a1,,78.29.172.218,1100
84948c6a3380,,78.29.176.239,1100
84948c68c910,,78.29.185.93,1100
2ca17d57f847,,78.29.186.44,1100
68b6fc8dae80,,78.29.147.53,1100
68b6fcec43f0,,78.29.159.105,1100
bc1401a67830,,81.20.245.216,1200
00fc8d6d3590,,128.65.230.132,1100
84948cf7fbd0,,128.65.255.245,1100
84948c0eb410,,78.29.129.40,1100
1cabc0cf7c70,,78.29.144.59,1100
bc1401af1c30,,78.29.151.175,1100
2ca17d6a4c4d,,128.65.252.4,1030
2ca17d646e6d,,78.29.160.3,1200
f0f249585270,,78.29.165.242,1100
bc4dfb508ec0,,78.29.183.201,1100
84948cf1b460,,78.29.154.97,1100
1cabc0cd2c60,,78.29.159.89,1100
2ca17d6ed343,,81.20.249.103,1200
84948c6476e0,,128.65.231.168,1100
7c26343a3642,,128.65.247.2,1100
f0f2491a5260,,78.29.169.202,1200
84948c6a7700,,78.29.138.176,1100
84948c66a9e0,,78.29.142.89,1100
2ca17d57e755,,78.29.180.48,1100
00265bf7e9e0,,78.29.137.35,1100
0c473d10b900,,81.20.245.73,1100
84948c0f3260,,81.20.252.200,1100
1cabc0cd2dd0,,128.65.224.178,1100
bc14019bc1c0,,128.65.225.20,1100
a84e3f2865c0,,128.65.239.24,1200
4434a72cea10,,78.29.160.189,1100
a84e3f2f7140,,78.29.151.149,1100
0005caa71d00,,78.29.160.171,1100
2ca17d5d1657,,78.29.166.17,1200
f0f249c538b0,,78.29.167.112,1200
0c473d0b6890,,128.65.224.228,1100
2ca17d590005,,128.65.234.124,1100
1cabc0eef470,,128.65.248.96,1200
0c473d0ab380,,78.29.159.190,1100
8c5bf07bdcd2,,128.65.243.32,1200
a84e3f3319a0,,128.65.252.225,1200
84948cf82330,,78.29.172.252,1100
00265b16d170,,78.29.130.187,1100
0005caa62f60,,78.29.137.5,1100
bc4dfb548b40,,78.29.138.6,1030
68b6fc5c62f0,,128.65.225.139,1200
2ca17d57e8ab,,128.65.238.196,1100
68b6fcea0160,,128.65.252.7,1100
1cb04491d29e,,78.29.129.241,1400
f0f24999c2a0,,78.29.142.186,1100
84948c06f840,,78.29.151.124,1100
1cabc0dad1c0,,78.29.159.189,1100
7c26343ad7b2,,81.20.244.94,1100
84948c063670,,128.65.255.141,1100
2ca17d691573,,78.29.168.8,1200
0c473d0acf20,,78.29.168.109,1200
84948cab7130,,78.29.179.73,1100
4434a72ce9ec,,78.29.154.212,1200
f0f249c39370,,78.29.157.6,1100
84948cf79b00,,128.65.232.241,1100
1cabc01f6520,,128.65.236.200,1100
f0f249c4b900,,128.65.255.174,1100
68b6fc2f70a0,,78.29.189.236,1200
bc14019d0c90,,78.29.144.90,1100
84948cf14ba0,,78.29.155.59,1030
2ca17d6781ed,,78.29.185.128,1200
84948c813f70,,78.29.141.81,1100
84948ca804c0,,81.20.246.180,1200
84948c66bd00,,128.65.227.33,1100
788df705d520,,128.65.231.173,1100
7c26343ad7fa,,128.65.232.193,1100
bc1401750ea0,,128.65.250.140,1100
0c473d155b50,,78.29.160.137,1100
84948cefdc30,,78.29.149.79,1100
bc4dfb5133b0,,81.20.244.254,1030
0005ca88f600,,128.65.233.111,1030
0005ca932d70,,128.65.247.34,1100
788df70867d0,,78.29.179.248,1100
8c5bf07caa10,,78.29.134.72,1200
84948cf936e0,,78.29.136.190,1100
0c473d110dc0,,128.65.237.147,1100
2ca17d6ee393,,128.65.248.21,1100
84948c6a04a0,,78.29.175.35,1100
1cabc0ccf940,,78.29.154.64,1100
84948c06e550,,78.29.130.235,1100
4434a72ceddc,,128.65.228.251,1100
00fc8dbef0a0,,128.65.241.45,1200
4434a7065435,,78.29.167.55,1100
a84e3f345270,,78.29.179.130,1100
a84e3f2df390,,78.29.179.241,1100
2ca17d57fa2d,,78.29.180.3,1100
a84e3f2d8630,,78.29.145.243,1100
1cabc0203e50,,128.65.248.187,1100
a84e3f1b9660,,128.65.255.49,1100
0005ca8fa260,,128.65.255.58,1100
1cb04492a066,,78.29.182.16,1400
84948caa78d0,,78.29.131.197,1200
1cabc0d797d0,,78.29.141.18,1100
7c26343f4882,,81.20.245.53,1200
bc14011a4430,,128.65.236.116,1100
84948c6876d0,,128.65.244.21,1100
f0f249c63e30,,128.65.255.250,1100
68b6fce45730,,78.29.146.53,1100
a84e3f2e2c60,,78.29.158.103,1100
2ca17d739c51,,78.29.136.173,1200
1cabc0d7ece0,,78.29.144.89,1100
84948c641370,,81.20.244.248,1200
bc1401c8d480,,81.20.245.33,1100
a84e3f2b5e80,,128.65.227.167,1100
2ca17d5e0771,,128.65.236.34,1100
0c473d0bea20,,128.65.239.210,1030
0005ca930800,,78.29.133.203,1100
a84e3f291580,,78.29.146.31,1200
a84e3f30c710,,128.65.224.171,1100
788df7064170,,128.65.235.152,1100
2ca17d67cf21,,78.29.167.25,1200
84948c66a9c0,,78.29.189.0,1200
00265b224960,,78.29.145.215,1100
f0f249c97400,,78.29.140.164,1100
2ca17d5ad79b,,78.29.142.131,1200
00fc8d6d1a80,,81.20.249.119,1100
00fc8d6b2400,,81.20.252.69,1100
84948cf1b110,,128.65.239.238,1100
a84e3f350c80,,78.29.168.40,1010
bc4dfb3ea3a0,,78.29.183.67,1100
2ca17d5ad7d1,,78.29.138.41,1200
